date,machine,shift,planned_time_min,downtime_min,run_time_min,availability,performance,quality,oee,total_parts,good_parts,downtime_reason
2024-05-16,Machine_B,Morning,480,48,432,0.9,0.79,0.86,0.6115,915,786,No Material
2024-05-16,Machine_B,Afternoon,480,43,437,0.9104166666666667,0.78,0.97,0.6888,734,711,Setup & Changeover
2024-05-16,Machine_B,Night,480,40,440,0.9166666666666666,0.91,0.92,0.7674,985,906,Planned Maintenance
2024-05-16,Machine_C,Morning,480,59,421,0.8770833333333333,0.98,0.85,0.7306,832,707,Planned Maintenance
2024-05-16,Machine_C,Afternoon,480,62,418,0.8708333333333333,0.67,0.81,0.4726,1024,829,Mechanical Failure
2024-05-16,Machine_C,Night,480,44,436,0.9083333333333333,0.84,0.92,0.702,720,662,Planned Maintenance
2024-05-16,Machine_D,Morning,480,93,387,0.80625,0.92,0.86,0.6379,816,701,Mechanical Failure
2024-05-16,Machine_D,Afternoon,480,118,362,0.7541666666666667,0.87,0.84,0.5511,1068,897,No Material
2024-05-16,Machine_D,Night,480,79,401,0.8354166666666667,0.99,0.96,0.794,924,887,Operator Absence
2024-05-17,Machine_A,Morning,480,81,399,0.83125,0.81,0.8,0.5387,876,700,Planned Maintenance
2024-05-17,Machine_A,Afternoon,480,47,433,0.9020833333333333,0.88,0.83,0.6589,688,571,Operator Absence
2024-05-17,Machine_A,Night,480,44,436,0.9083333333333333,0.86,0.97,0.7577,902,874,No Material
2024-05-17,Machine_B,Morning,480,117,363,0.75625,0.87,0.92,0.6053,822,756,Mechanical Failure
2024-05-17,Machine_B,Afternoon,480,30,450,0.9375,0.91,0.91,0.7763,877,798,Operator Absence
2024-05-17,Machine_B,Night,480,99,381,0.79375,0.69,0.83,0.4546,889,737,No Material
2024-05-17,Machine_C,Morning,480,65,415,0.8645833333333334,0.72,0.9,0.5603,1121,1008,No Material
2024-05-17,Machine_C,Afternoon,480,91,389,0.8104166666666667,0.74,0.95,0.5697,847,804,Setup & Changeover
2024-05-17,Machine_C,Night,480,94,386,0.8041666666666667,0.99,0.87,0.6926,845,735,Planned Maintenance
2024-05-17,Machine_D,Morning,480,52,428,0.8916666666666667,0.66,0.94,0.5532,1057,993,Mechanical Failure
2024-05-17,Machine_D,Afternoon,480,87,393,0.81875,0.82,0.98,0.6579,986,966,Operator Absence
2024-05-17,Machine_D,Night,480,81,399,0.83125,0.96,0.94,0.7501,1054,990,Planned Maintenance
2024-05-18,Machine_A,Morning,480,20,460,0.9583333333333334,0.93,0.93,0.8289,743,690,Mechanical Failure
2024-05-18,Machine_A,Afternoon,480,116,364,0.7583333333333333,0.94,0.89,0.6344,613,545,Operator Absence
2024-05-18,Machine_A,Night,480,115,365,0.7604166666666666,0.86,0.88,0.5755,1006,885,Mechanical Failure
2024-05-18,Machine_B,Morning,480,25,455,0.9479166666666666,0.81,0.99,0.7601,985,975,Setup & Changeover
2024-05-18,Machine_B,Afternoon,480,105,375,0.78125,0.66,0.86,0.4434,1080,928,No Material
2024-05-18,Machine_B,Night,480,34,446,0.9291666666666667,0.68,0.92,0.5813,871,801,Setup & Changeover
2024-05-18,Machine_C,Morning,480,39,441,0.91875,0.99,0.99,0.9005,685,678,Operator Absence
2024-05-18,Machine_C,Afternoon,480,100,380,0.7916666666666666,0.9,0.84,0.5985,681,572,Operator Absence
2024-05-18,Machine_C,Night,480,24,456,0.95,0.95,0.91,0.8213,1021,929,Planned Maintenance
2024-05-18,Machine_D,Morning,480,34,446,0.9291666666666667,0.88,0.91,0.7441,1125,1023,Planned Maintenance
2024-05-18,Machine_D,Afternoon,480,32,448,0.9333333333333333,0.67,0.83,0.519,715,593,No Material
2024-05-18,Machine_D,Night,480,82,398,0.8291666666666667,0.95,0.98,0.772,1032,1011,No Material
2024-05-19,Machine_A,Morning,480,34,446,0.9291666666666667,0.95,0.8,0.7062,1317,1053,Planned Maintenance
2024-05-19,Machine_A,Afternoon,480,88,392,0.8166666666666667,0.74,0.91,0.5499,854,777,Operator Absence
2024-05-19,Machine_A,Night,480,92,388,0.8083333333333333,0.89,0.93,0.6691,1078,1002,No Material
2024-05-19,Machine_B,Morning,480,65,415,0.8645833333333334,0.95,0.88,0.7228,698,614,Planned Maintenance
2024-05-19,Machine_B,Afternoon,480,69,411,0.85625,0.82,0.9,0.6319,643,578,Setup & Changeover
2024-05-19,Machine_B,Night,480,16,464,0.9666666666666667,0.75,0.88,0.638,1008,887,Mechanical Failure
2024-05-19,Machine_C,Morning,480,60,420,0.875,0.72,0.82,0.5166,990,811,Mechanical Failure
2024-05-19,Machine_C,Afternoon,480,104,376,0.7833333333333333,0.73,0.94,0.5375,1104,1037,Setup & Changeover
2024-05-19,Machine_C,Night,480,35,445,0.9270833333333334,0.71,0.86,0.5661,1085,933,Mechanical Failure
2024-05-19,Machine_D,Morning,480,13,467,0.9729166666666667,0.82,0.96,0.7659,1115,1070,No Material
2024-05-19,Machine_D,Afternoon,480,117,363,0.75625,0.74,0.82,0.4589,674,552,No Material
2024-05-19,Machine_D,Night,480,116,364,0.7583333333333333,0.67,0.87,0.442,979,851,Mechanical Failure
2024-05-20,Machine_A,Morning,480,109,371,0.7729166666666667,0.86,0.89,0.5916,609,542,Operator Absence
2024-05-20,Machine_A,Afternoon,480,84,396,0.825,0.69,0.99,0.5636,1138,1126,Operator Absence
2024-05-20,Machine_A,Night,480,50,430,0.8958333333333334,0.96,0.94,0.8084,1149,1080,Mechanical Failure
2024-05-20,Machine_B,Morning,480,112,368,0.7666666666666667,0.8,0.86,0.5275,897,771,Mechanical Failure
2024-05-20,Machine_B,Afternoon,480,23,457,0.9520833333333333,0.89,0.91,0.7711,887,807,Operator Absence
2024-05-20,Machine_B,Night,480,61,419,0.8729166666666667,0.68,0.95,0.5639,775,736,Planned Maintenance
2024-05-20,Machine_C,Morning,480,110,370,0.7708333333333334,0.88,0.8,0.5427,768,614,Operator Absence
2024-05-20,Machine_C,Afternoon,480,89,391,0.8145833333333333,0.87,0.87,0.6166,1136,988,Mechanical Failure
2024-05-20,Machine_C,Night,480,68,412,0.8583333333333333,0.83,0.92,0.6554,684,629,Mechanical Failure
2024-05-20,Machine_D,Morning,480,86,394,0.8208333333333333,0.9,0.92,0.6797,1087,1000,Planned Maintenance
2024-05-20,Machine_D,Afternoon,480,26,454,0.9458333333333333,0.87,0.85,0.6994,967,821,Planned Maintenance
2024-05-20,Machine_D,Night,480,66,414,0.8625,0.72,0.83,0.5154,648,537,Setup & Changeover
2024-05-21,Machine_A,Morning,480,49,431,0.8979166666666667,0.85,0.9,0.6869,1067,960,No Material
2024-05-21,Machine_A,Afternoon,480,49,431,0.8979166666666667,0.85,0.91,0.6945,740,673,Operator Absence
2024-05-21,Machine_A,Night,480,49,431,0.8979166666666667,0.86,0.86,0.6641,1273,1094,Planned Maintenance
2024-05-21,Machine_B,Morning,480,85,395,0.8229166666666666,0.88,0.83,0.6011,733,608,Planned Maintenance
2024-05-21,Machine_B,Afternoon,480,119,361,0.7520833333333333,0.67,0.87,0.4384,1070,930,Setup & Changeover
2024-05-21,Machine_B,Night,480,110,370,0.7708333333333334,0.67,0.84,0.4338,819,687,Operator Absence
2024-05-21,Machine_C,Morning,480,86,394,0.8208333333333333,0.89,0.97,0.7086,925,897,No Material
2024-05-21,Machine_C,Afternoon,480,88,392,0.8166666666666667,0.75,0.87,0.5329,649,564,Mechanical Failure
2024-05-21,Machine_C,Night,480,73,407,0.8479166666666667,0.73,0.8,0.4952,746,596,Setup & Changeover
2024-05-21,Machine_D,Morning,480,69,411,0.85625,0.87,0.85,0.6332,1069,908,No Material
2024-05-21,Machine_D,Afternoon,480,113,367,0.7645833333333333,0.91,0.84,0.5844,651,546,Mechanical Failure
2024-05-21,Machine_D,Night,480,56,424,0.8833333333333333,0.65,0.87,0.4995,988,859,Setup & Changeover
2024-05-22,Machine_A,Morning,480,47,433,0.9020833333333333,0.8,0.93,0.6712,1242,1155,No Material
2024-05-22,Machine_A,Afternoon,480,15,465,0.96875,0.99,0.84,0.8056,895,751,Setup & Changeover
2024-05-22,Machine_A,Night,480,43,437,0.9104166666666667,0.9,0.87,0.7129,1018,885,Setup & Changeover
2024-05-22,Machine_B,Morning,480,35,445,0.9270833333333334,0.66,0.97,0.5935,1275,1236,Mechanical Failure
2024-05-22,Machine_B,Afternoon,480,116,364,0.7583333333333333,0.89,0.88,0.5939,975,858,Mechanical Failure
2024-05-22,Machine_B,Night,480,53,427,0.8895833333333333,0.98,0.86,0.7497,794,682,No Material
2024-05-22,Machine_C,Morning,480,94,386,0.8041666666666667,0.71,0.91,0.5196,1041,947,Planned Maintenance
2024-05-22,Machine_C,Afternoon,480,65,415,0.8645833333333334,0.96,0.81,0.6723,712,576,Setup & Changeover
2024-05-22,Machine_C,Night,480,111,369,0.76875,0.72,0.91,0.5037,937,852,No Material
2024-05-22,Machine_D,Morning,480,86,394,0.8208333333333333,0.8,0.93,0.6107,1135,1055,Planned Maintenance
2024-05-22,Machine_D,Afternoon,480,85,395,0.8229166666666666,0.72,0.91,0.5392,1060,964,No Material
2024-05-22,Machine_D,Night,480,41,439,0.9145833333333333,0.67,0.96,0.5883,1233,1183,Planned Maintenance
2024-05-23,Machine_A,Morning,480,84,396,0.825,0.96,0.84,0.6653,642,539,Operator Absence
2024-05-23,Machine_A,Afternoon,480,111,369,0.76875,0.88,0.81,0.548,835,676,Planned Maintenance
2024-05-23,Machine_A,Night,480,57,423,0.88125,0.82,0.89,0.6431,838,745,No Material
2024-05-23,Machine_B,Morning,480,77,403,0.8395833333333333,0.89,0.94,0.7024,903,848,No Material
2024-05-23,Machine_B,Afternoon,480,84,396,0.825,0.79,0.98,0.6387,940,921,Mechanical Failure
2024-05-23,Machine_B,Night,480,36,444,0.925,0.73,0.84,0.5672,1240,1041,Operator Absence
2024-05-23,Machine_C,Morning,480,37,443,0.9229166666666667,0.76,0.98,0.6874,1044,1023,No Material
2024-05-23,Machine_C,Afternoon,480,42,438,0.9125,0.84,0.83,0.6362,712,590,Operator Absence
2024-05-23,Machine_C,Night,480,76,404,0.8416666666666667,0.77,0.92,0.5962,887,816,Planned Maintenance
2024-05-23,Machine_D,Morning,480,53,427,0.8895833333333333,0.8,0.89,0.6334,902,802,Operator Absence
2024-05-23,Machine_D,Afternoon,480,50,430,0.8958333333333334,0.75,0.8,0.5375,929,743,No Material
2024-05-23,Machine_D,Night,480,92,388,0.8083333333333333,0.68,0.98,0.5387,753,737,Planned Maintenance
2024-05-24,Machine_A,Morning,480,75,405,0.84375,0.84,0.82,0.5812,775,635,Setup & Changeover
2024-05-24,Machine_A,Afternoon,480,22,458,0.9541666666666667,0.69,0.87,0.5728,1062,923,No Material
2024-05-24,Machine_A,Night,480,35,445,0.9270833333333334,0.89,0.85,0.7013,1164,989,No Material
2024-05-24,Machine_B,Morning,480,34,446,0.9291666666666667,0.9,1.0,0.8363,1336,1336,Planned Maintenance
2024-05-24,Machine_B,Afternoon,480,43,437,0.9104166666666667,0.65,0.86,0.5089,1194,1026,Operator Absence
2024-05-24,Machine_B,Night,480,61,419,0.8729166666666667,0.94,0.95,0.7795,635,603,Planned Maintenance
2024-05-24,Machine_C,Morning,480,107,373,0.7770833333333333,0.98,0.97,0.7387,686,665,Setup & Changeover
2024-05-24,Machine_C,Afternoon,480,70,410,0.8541666666666666,0.73,0.92,0.5737,954,877,Operator Absence
2024-05-24,Machine_C,Night,480,102,378,0.7875,0.94,0.87,0.644,615,535,Setup & Changeover
2024-05-24,Machine_D,Morning,480,64,416,0.8666666666666667,0.92,0.94,0.7495,754,708,Operator Absence
2024-05-24,Machine_D,Afternoon,480,119,361,0.7520833333333333,0.85,0.87,0.5562,854,742,Setup & Changeover
2024-05-24,Machine_D,Night,480,49,431,0.8979166666666667,0.98,0.8,0.704,1170,936,No Material
2024-05-25,Machine_A,Morning,480,53,427,0.8895833333333333,0.73,0.89,0.578,1122,998,Planned Maintenance
2024-05-25,Machine_A,Afternoon,480,48,432,0.9,0.76,0.8,0.5472,1156,924,Setup & Changeover
2024-05-25,Machine_A,Night,480,29,451,0.9395833333333333,0.99,1.0,0.9302,1060,1060,Planned Maintenance
2024-05-25,Machine_B,Morning,480,87,393,0.81875,0.85,0.88,0.6124,814,716,Operator Absence
2024-05-25,Machine_B,Afternoon,480,18,462,0.9625,0.84,0.84,0.6791,768,645,Planned Maintenance
2024-05-25,Machine_B,Night,480,67,413,0.8604166666666667,0.87,0.86,0.6438,725,623,Planned Maintenance
2024-05-25,Machine_C,Morning,480,32,448,0.9333333333333333,0.66,0.94,0.579,1000,940,Setup & Changeover
2024-05-25,Machine_C,Afternoon,480,35,445,0.9270833333333334,0.67,0.99,0.6149,856,847,Setup & Changeover
2024-05-25,Machine_C,Night,480,47,433,0.9020833333333333,0.88,0.81,0.643,686,555,Planned Maintenance
2024-05-25,Machine_D,Morning,480,11,469,0.9770833333333333,0.71,0.97,0.6729,992,962,Setup & Changeover
2024-05-25,Machine_D,Afternoon,480,24,456,0.95,0.7,0.88,0.5852,1192,1048,Operator Absence
2024-05-25,Machine_D,Night,480,120,360,0.75,0.72,0.97,0.5238,707,685,Operator Absence
2024-05-26,Machine_A,Morning,480,30,450,0.9375,0.86,0.99,0.7982,1071,1060,Planned Maintenance
2024-05-26,Machine_A,Afternoon,480,101,379,0.7895833333333333,0.89,0.86,0.6043,572,491,Setup & Changeover
2024-05-26,Machine_A,Night,480,67,413,0.8604166666666667,0.67,0.88,0.5073,1119,984,Planned Maintenance
2024-05-26,Machine_B,Morning,480,52,428,0.8916666666666667,0.97,0.98,0.8476,937,918,Planned Maintenance
2024-05-26,Machine_B,Afternoon,480,15,465,0.96875,0.91,0.86,0.7581,1311,1127,Operator Absence
2024-05-26,Machine_B,Night,480,54,426,0.8875,0.9,0.94,0.7508,829,779,Planned Maintenance
2024-05-26,Machine_C,Morning,480,115,365,0.7604166666666666,0.93,0.84,0.594,683,573,Planned Maintenance
2024-05-26,Machine_C,Afternoon,480,103,377,0.7854166666666667,0.8,0.88,0.5529,938,825,Planned Maintenance
2024-05-26,Machine_C,Night,480,22,458,0.9541666666666667,0.79,0.99,0.7463,851,842,Setup & Changeover
2024-05-26,Machine_D,Morning,480,45,435,0.90625,0.96,0.91,0.7917,1087,989,Mechanical Failure
2024-05-26,Machine_D,Afternoon,480,99,381,0.79375,0.9,0.98,0.7001,1090,1068,Operator Absence
2024-05-26,Machine_D,Night,480,107,373,0.7770833333333333,0.84,1.0,0.6527,602,602,Mechanical Failure
2024-05-27,Machine_A,Morning,480,74,406,0.8458333333333333,0.92,0.87,0.677,883,768,No Material
2024-05-27,Machine_A,Afternoon,480,36,444,0.925,0.83,0.89,0.6833,714,635,Operator Absence
2024-05-27,Machine_A,Night,480,58,422,0.8791666666666667,0.77,0.88,0.5957,756,665,Mechanical Failure
2024-05-27,Machine_B,Morning,480,11,469,0.9770833333333333,0.74,0.94,0.6797,799,751,Operator Absence
2024-05-27,Machine_B,Afternoon,480,72,408,0.85,0.81,0.82,0.5646,1014,831,Operator Absence
2024-05-27,Machine_B,Night,480,27,453,0.94375,0.81,0.86,0.6574,789,678,Mechanical Failure
2024-05-27,Machine_C,Morning,480,87,393,0.81875,0.69,0.86,0.4858,904,777,Operator Absence
2024-05-27,Machine_C,Afternoon,480,31,449,0.9354166666666667,0.68,0.95,0.6043,1129,1072,Setup & Changeover
2024-05-27,Machine_C,Night,480,66,414,0.8625,0.78,0.84,0.5651,642,539,Planned Maintenance
2024-05-27,Machine_D,Morning,480,37,443,0.9229166666666667,0.8,0.81,0.5981,1086,879,Planned Maintenance
2024-05-27,Machine_D,Afternoon,480,92,388,0.8083333333333333,0.88,0.93,0.6615,641,596,No Material
2024-05-27,Machine_D,Night,480,66,414,0.8625,0.67,0.8,0.4623,1100,880,Setup & Changeover
2024-05-28,Machine_A,Morning,480,41,439,0.9145833333333333,0.78,0.85,0.6064,718,610,Operator Absence
2024-05-28,Machine_A,Afternoon,480,13,467,0.9729166666666667,1.0,0.87,0.8464,835,726,Mechanical Failure
2024-05-28,Machine_A,Night,480,38,442,0.9208333333333333,0.99,0.82,0.7475,1216,997,Setup & Changeover
2024-05-28,Machine_B,Morning,480,102,378,0.7875,0.71,0.88,0.492,628,552,No Material
2024-05-28,Machine_B,Afternoon,480,51,429,0.89375,0.85,0.84,0.6381,776,651,Planned Maintenance
2024-05-28,Machine_B,Night,480,60,420,0.875,0.98,0.82,0.7031,764,626,No Material
2024-05-28,Machine_C,Morning,480,51,429,0.89375,0.71,0.88,0.5584,847,745,Operator Absence
2024-05-28,Machine_C,Afternoon,480,37,443,0.9229166666666667,0.81,0.81,0.6055,1206,976,Planned Maintenance
2024-05-28,Machine_C,Night,480,57,423,0.88125,0.67,0.98,0.5786,895,877,Planned Maintenance
2024-05-28,Machine_D,Morning,480,73,407,0.8479166666666667,0.99,0.82,0.6883,937,768,Planned Maintenance
2024-05-28,Machine_D,Afternoon,480,31,449,0.9354166666666667,0.74,0.82,0.5676,891,730,Operator Absence
2024-05-28,Machine_D,Night,480,96,384,0.8,0.97,0.95,0.7372,652,619,Setup & Changeover
2024-05-29,Machine_A,Morning,480,91,389,0.8104166666666667,0.92,0.94,0.7008,1154,1084,Operator Absence
2024-05-29,Machine_A,Afternoon,480,18,462,0.9625,0.77,0.92,0.6818,1098,1010,Operator Absence
2024-05-29,Machine_A,Night,480,75,405,0.84375,0.87,0.85,0.624,964,819,Mechanical Failure
2024-05-29,Machine_B,Morning,480,39,441,0.91875,0.66,0.95,0.5761,743,705,Setup & Changeover
2024-05-29,Machine_B,Afternoon,480,104,376,0.7833333333333333,0.8,0.85,0.5327,608,516,Setup & Changeover
2024-05-29,Machine_B,Night,480,57,423,0.88125,0.82,0.84,0.607,872,732,Mechanical Failure
2024-05-29,Machine_C,Morning,480,40,440,0.9166666666666666,0.97,0.92,0.818,1284,1181,No Material
2024-05-29,Machine_C,Afternoon,480,27,453,0.94375,0.75,0.93,0.6583,1196,1112,Planned Maintenance
2024-05-29,Machine_C,Night,480,111,369,0.76875,0.99,0.93,0.7078,713,663,Mechanical Failure
2024-05-29,Machine_D,Morning,480,39,441,0.91875,0.95,0.87,0.7593,821,714,Planned Maintenance
2024-05-29,Machine_D,Afternoon,480,16,464,0.9666666666666667,0.97,0.93,0.872,868,807,Setup & Changeover
2024-05-29,Machine_D,Night,480,87,393,0.81875,0.96,0.9,0.7074,697,627,Mechanical Failure
2024-05-30,Machine_A,Morning,480,18,462,0.9625,0.95,0.81,0.7406,826,669,Setup & Changeover
2024-05-30,Machine_A,Afternoon,480,36,444,0.925,0.69,0.83,0.5297,1031,855,Setup & Changeover
2024-05-30,Machine_A,Night,480,40,440,0.9166666666666666,0.83,0.89,0.6771,968,861,Setup & Changeover
2024-05-30,Machine_B,Morning,480,102,378,0.7875,0.72,0.88,0.499,910,800,No Material
2024-05-30,Machine_B,Afternoon,480,46,434,0.9041666666666667,0.85,0.99,0.7609,782,774,Operator Absence
2024-05-30,Machine_B,Night,480,20,460,0.9583333333333334,0.98,0.87,0.8171,950,826,Operator Absence
2024-05-30,Machine_C,Morning,480,66,414,0.8625,0.8,0.92,0.6348,890,818,Setup & Changeover
2024-05-30,Machine_C,Afternoon,480,114,366,0.7625,0.98,0.9,0.6725,967,870,Operator Absence
2024-05-30,Machine_C,Night,480,119,361,0.7520833333333333,0.68,0.98,0.5012,704,689,Planned Maintenance
2024-05-30,Machine_D,Morning,480,29,451,0.9395833333333333,0.84,0.84,0.663,933,783,No Material
2024-05-30,Machine_D,Afternoon,480,68,412,0.8583333333333333,0.75,0.91,0.5858,915,832,No Material
2024-05-30,Machine_D,Night,480,27,453,0.94375,0.9,0.84,0.7135,1302,1093,Mechanical Failure
2024-05-31,Machine_A,Morning,480,11,469,0.9770833333333333,0.95,0.95,0.8818,966,917,Operator Absence
2024-05-31,Machine_A,Afternoon,480,63,417,0.86875,0.98,0.99,0.8429,858,849,Operator Absence
2024-05-31,Machine_A,Night,480,49,431,0.8979166666666667,0.87,0.92,0.7187,910,837,Mechanical Failure
2024-05-31,Machine_B,Morning,480,25,455,0.9479166666666666,0.78,0.91,0.6728,815,741,Operator Absence
2024-05-31,Machine_B,Afternoon,480,42,438,0.9125,0.92,0.95,0.7975,886,841,Operator Absence
2024-05-31,Machine_B,Night,480,91,389,0.8104166666666667,0.89,0.94,0.678,963,905,Operator Absence
2024-05-31,Machine_C,Morning,480,104,376,0.7833333333333333,0.74,0.9,0.5217,1083,974,No Material
2024-05-31,Machine_C,Afternoon,480,90,390,0.8125,0.9,0.81,0.5923,974,788,Setup & Changeover
2024-05-31,Machine_C,Night,480,43,437,0.9104166666666667,0.86,0.99,0.7751,752,744,Setup & Changeover
2024-05-31,Machine_D,Morning,480,87,393,0.81875,0.85,0.93,0.6472,684,636,Mechanical Failure
2024-05-31,Machine_D,Afternoon,480,108,372,0.775,0.68,0.94,0.4954,772,725,Planned Maintenance
2024-05-31,Machine_D,Night,480,20,460,0.9583333333333334,0.83,0.84,0.6682,981,824,Operator Absence
2024-06-01,Machine_A,Morning,480,42,438,0.9125,0.89,0.9,0.7309,1007,906,Operator Absence
2024-06-01,Machine_A,Afternoon,480,85,395,0.8229166666666666,0.76,0.88,0.5504,1111,977,Mechanical Failure
2024-06-01,Machine_A,Night,480,23,457,0.9520833333333333,0.87,0.96,0.7952,921,884,Setup & Changeover
2024-06-01,Machine_B,Morning,480,44,436,0.9083333333333333,0.91,0.99,0.8183,914,904,No Material
2024-06-01,Machine_B,Afternoon,480,10,470,0.9791666666666666,1.0,0.96,0.94,706,677,Mechanical Failure
2024-06-01,Machine_B,Night,480,109,371,0.7729166666666667,0.89,0.9,0.6191,920,828,Operator Absence
2024-06-01,Machine_C,Morning,480,31,449,0.9354166666666667,0.71,0.84,0.5579,763,640,Operator Absence
2024-06-01,Machine_C,Afternoon,480,33,447,0.93125,0.83,0.82,0.6338,1050,861,Setup & Changeover
2024-06-01,Machine_C,Night,480,33,447,0.93125,0.72,0.95,0.637,1213,1152,Setup & Changeover
2024-06-01,Machine_D,Morning,480,43,437,0.9104166666666667,0.99,0.97,0.8743,944,915,Planned Maintenance
2024-06-01,Machine_D,Afternoon,480,23,457,0.9520833333333333,0.95,0.83,0.7507,886,735,Operator Absence
2024-06-01,Machine_D,Night,480,25,455,0.9479166666666666,0.75,0.87,0.6185,1082,941,Operator Absence
2024-06-02,Machine_A,Morning,480,72,408,0.85,0.89,0.82,0.6203,649,532,Mechanical Failure
2024-06-02,Machine_A,Afternoon,480,95,385,0.8020833333333334,0.85,1.0,0.6818,633,633,Planned Maintenance
2024-06-02,Machine_A,Night,480,111,369,0.76875,0.65,0.92,0.4597,1099,1011,No Material
2024-06-02,Machine_B,Morning,480,72,408,0.85,0.82,0.87,0.6064,874,760,No Material
2024-06-02,Machine_B,Afternoon,480,97,383,0.7979166666666667,0.96,1.0,0.766,1043,1043,No Material
2024-06-02,Machine_B,Night,480,95,385,0.8020833333333334,0.79,0.92,0.583,1140,1048,No Material
2024-06-02,Machine_C,Morning,480,113,367,0.7645833333333333,0.69,0.89,0.4695,934,831,Setup & Changeover
2024-06-02,Machine_C,Afternoon,480,13,467,0.9729166666666667,0.86,0.97,0.8116,896,869,Setup & Changeover
2024-06-02,Machine_C,Night,480,57,423,0.88125,0.81,0.94,0.671,1186,1114,Planned Maintenance
2024-06-02,Machine_D,Morning,480,62,418,0.8708333333333333,0.88,0.8,0.6131,1027,821,No Material
2024-06-02,Machine_D,Afternoon,480,12,468,0.975,0.87,0.97,0.8228,1382,1340,No Material
2024-06-02,Machine_D,Night,480,96,384,0.8,0.81,0.92,0.5962,806,741,Planned Maintenance
2024-06-03,Machine_A,Morning,480,111,369,0.76875,0.68,0.89,0.4652,1069,951,Operator Absence
2024-06-03,Machine_A,Afternoon,480,94,386,0.8041666666666667,0.95,0.98,0.7487,1004,983,No Material
2024-06-03,Machine_A,Night,480,87,393,0.81875,0.72,0.83,0.4893,896,743,Planned Maintenance
2024-06-03,Machine_B,Morning,480,110,370,0.7708333333333334,0.95,0.9,0.6591,625,562,Mechanical Failure
2024-06-03,Machine_B,Afternoon,480,48,432,0.9,0.94,1.0,0.846,1287,1287,Operator Absence
2024-06-03,Machine_B,Night,480,31,449,0.9354166666666667,0.96,0.99,0.889,998,988,Planned Maintenance
2024-06-03,Machine_C,Morning,480,40,440,0.9166666666666666,0.74,0.83,0.563,1283,1064,Mechanical Failure
2024-06-03,Machine_C,Afternoon,480,23,457,0.9520833333333333,0.8,0.94,0.716,795,747,No Material
2024-06-03,Machine_C,Night,480,59,421,0.8770833333333333,0.92,0.84,0.6778,794,666,Operator Absence
2024-06-03,Machine_D,Morning,480,95,385,0.8020833333333334,0.69,0.83,0.4594,886,735,Operator Absence
2024-06-03,Machine_D,Afternoon,480,21,459,0.95625,0.93,0.87,0.7737,842,732,Planned Maintenance
2024-06-03,Machine_D,Night,480,108,372,0.775,0.97,0.81,0.6089,749,606,Operator Absence
2024-06-04,Machine_A,Morning,480,93,387,0.80625,0.87,0.91,0.6383,1077,980,Setup & Changeover
2024-06-04,Machine_A,Afternoon,480,38,442,0.9208333333333333,0.74,0.86,0.586,736,632,No Material
2024-06-04,Machine_A,Night,480,104,376,0.7833333333333333,0.86,0.84,0.5659,1095,919,Planned Maintenance
2024-06-04,Machine_B,Morning,480,57,423,0.88125,0.69,0.86,0.5229,875,752,Mechanical Failure
2024-06-04,Machine_B,Afternoon,480,49,431,0.8979166666666667,0.67,0.91,0.5475,1194,1086,Operator Absence
2024-06-04,Machine_B,Night,480,50,430,0.8958333333333334,0.92,0.96,0.7912,1247,1197,Setup & Changeover
2024-06-04,Machine_C,Morning,480,76,404,0.8416666666666667,0.88,0.92,0.6814,670,616,Mechanical Failure
2024-06-04,Machine_C,Afternoon,480,78,402,0.8375,0.95,0.86,0.6842,1095,941,No Material
2024-06-04,Machine_C,Night,480,117,363,0.75625,0.73,0.94,0.5189,624,586,No Material
2024-06-04,Machine_D,Morning,480,28,452,0.9416666666666667,0.91,0.97,0.8312,1239,1201,Mechanical Failure
2024-06-04,Machine_D,Afternoon,480,86,394,0.8208333333333333,0.76,0.9,0.5615,997,897,No Material
2024-06-04,Machine_D,Night,480,118,362,0.7541666666666667,0.9,0.9,0.6109,992,892,Operator Absence
2024-06-05,Machine_A,Morning,480,47,433,0.9020833333333333,0.9,0.88,0.7145,1286,1131,No Material
2024-06-05,Machine_A,Afternoon,480,29,451,0.9395833333333333,0.94,0.84,0.7419,1172,984,Setup & Changeover
2024-06-05,Machine_A,Night,480,99,381,0.79375,0.91,0.98,0.7079,1015,994,Operator Absence
2024-06-05,Machine_B,Morning,480,103,377,0.7854166666666667,0.79,1.0,0.6205,938,938,Setup & Changeover
2024-06-05,Machine_B,Afternoon,480,12,468,0.975,0.84,0.87,0.7125,1177,1023,No Material
2024-06-05,Machine_B,Night,480,106,374,0.7791666666666667,0.79,0.81,0.4986,968,784,No Material
2024-06-05,Machine_C,Morning,480,99,381,0.79375,0.97,0.94,0.7237,884,830,Mechanical Failure
2024-06-05,Machine_C,Afternoon,480,26,454,0.9458333333333333,0.76,0.96,0.6901,1270,1219,Mechanical Failure
2024-06-05,Machine_C,Night,480,118,362,0.7541666666666667,0.98,0.86,0.6356,898,772,Planned Maintenance
2024-06-05,Machine_D,Morning,480,27,453,0.94375,0.8,0.9,0.6795,1289,1160,Setup & Changeover
2024-06-05,Machine_D,Afternoon,480,37,443,0.9229166666666667,0.93,0.84,0.721,1097,921,No Material
2024-06-05,Machine_D,Night,480,102,378,0.7875,0.95,0.82,0.6135,1012,829,Setup & Changeover
2024-06-06,Machine_A,Morning,480,58,422,0.8791666666666667,0.98,0.89,0.7668,1165,1036,Mechanical Failure
